sale_id,customer_id,product_id,product_name,product_category,purchase_amount,quantity,purchase_date,discount_applied,payment_method,channel,satisfaction_rating,repeat_purchase
SALE_000453,CUST_00211,PROD_4458,Furniture,Home,198.89,2,2025-07-26,False,PayPal,Phone,3.9,False
SALE_000454,CUST_00217,PROD_5170,Decor,Home,273.17,1,2025-07-16,False,Credit Card,Mobile App,4.9,False
SALE_000455,CUST_00309,PROD_3966,Transportation,Essentials,64.09,3,2025-03-11,False,PayPal,Mobile App,5.0,True
SALE_000456,CUST_00225,PROD_7244,Garden,Home,138.61,4,2025-07-12,False,Gift Card,In-Store,3.8,False
SALE_000457,CUST_00251,PROD_3668,Wellness,Health,48.84,2,2025-06-29,False,Debit Card,Phone,3.7,True
SALE_000458,CUST_00401,PROD_4430,Headphones,Electronics,130.54,2,2025-05-05,True,Credit Card,Phone,3.4,False
SALE_000459,CUST_00408,PROD_3240,Clearance,Discount,6.75,3,2025-06-25,False,Credit Card,Online,3.6,True
SALE_000460,CUST_00176,PROD_1284,Bedding,Home,316.75,1,2025-07-11,False,Cash,Mobile App,4.2,False
SALE_000461,CUST_00212,PROD_3948,Fitness,Health,56.69,4,2025-07-12,False,PayPal,Mobile App,4.5,False
SALE_000462,CUST_00025,PROD_5089,Streaming,Entertainment,41.07,4,2025-05-02,False,Credit Card,Mobile App,5.0,True
SALE_000463,CUST_00065,PROD_5089,Streaming,Entertainment,37.41,3,2025-07-11,True,Debit Card,Phone,5.0,True
SALE_000464,CUST_00426,PROD_5228,Organic,Groceries,8.83,5,2025-06-04,False,Cash,Phone,3.2,False
SALE_000465,CUST_00229,PROD_5170,Decor,Home,148.0,2,2025-04-25,False,Gift Card,Phone,3.9,True
SALE_000466,CUST_00359,PROD_6961,Utilities,Essentials,59.77,2,2025-07-11,False,Debit Card,Online,4.4,False
SALE_000467,CUST_00168,PROD_9944,Snacks,Groceries,12.72,3,2025-06-29,True,Cash,In-Store,5.0,True
SALE_000468,CUST_00314,PROD_4112,Jewelry,Luxury,1059.32,3,2025-04-05,False,PayPal,Mobile App,4.0,False
SALE_000469,CUST_00138,PROD_4930,Jeans,Fashion,62.33,2,2025-07-14,True,PayPal,Online,4.2,True
SALE_000470,CUST_00364,PROD_5103,T-Shirt,Fashion,119.56,1,2025-05-16,False,Gift Card,Online,4.2,False
SALE_000471,CUST_00198,PROD_0688,Skincare,Health,71.25,6,2025-07-20,False,Credit Card,In-Store,3.9,False
SALE_000472,CUST_00062,PROD_5089,Streaming,Entertainment,39.26,3,2025-06-13,False,Gift Card,Phone,4.8,False
SALE_000473,CUST_00433,PROD_4458,Furniture,Home,96.17,3,2025-06-08,True,Cash,Phone,2.8,False
SALE_000474,CUST_00430,PROD_1670,Beverages,Groceries,4.67,4,2025-07-16,True,PayPal,Mobile App,3.1,False
SALE_000475,CUST_00469,PROD_3668,Wellness,Health,40.4,1,2025-08-03,True,Gift Card,Online,4.0,True
SALE_000476,CUST_00419,PROD_3948,Fitness,Health,27.4,3,2025-06-01,False,Credit Card,Mobile App,4.0,True
SALE_000477,CUST_00377,PROD_5089,Streaming,Entertainment,15.67,3,2025-07-20,False,Gift Card,Online,4.5,False
SALE_000478,CUST_00050,PROD_4430,Headphones,Electronics,375.44,3,2025-07-16,True,Debit Card,Mobile App,5.0,True
SALE_000479,CUST_00066,PROD_0864,Laptop,Electronics,490.3,5,2025-08-05,False,PayPal,Online,4.8,False
SALE_000480,CUST_00269,PROD_3668,Wellness,Health,55.47,2,2025-07-08,False,Gift Card,Phone,4.4,True
SALE_000481,CUST_00063,PROD_9896,Generic,Discount,17.67,4,2025-07-20,False,Gift Card,In-Store,5.0,False
SALE_000482,CUST_00339,PROD_0997,Collections,Luxury,1906.85,3,2025-04-22,False,Cash,Mobile App,4.4,False
SALE_000483,CUST_00330,PROD_3240,Clearance,Discount,43.87,2,2025-07-11,False,Debit Card,Phone,4.8,False
SALE_000484,CUST_00343,PROD_4340,Flights,Travel,1661.76,3,2025-05-22,False,Credit Card,Online,4.8,True
SALE_000485,CUST_00111,PROD_6377,Watches,Luxury,757.02,7,2025-05-19,False,PayPal,Mobile App,5.0,True
SALE_000486,CUST_00035,PROD_9288,Accessories,Fashion,53.83,1,2025-07-19,True,Debit Card,Phone,4.6,False
SALE_000487,CUST_00209,PROD_9766,Games,Entertainment,27.67,2,2025-07-20,False,Cash,In-Store,4.5,True
SALE_000488,CUST_00448,PROD_7244,Garden,Home,85.29,4,2025-07-09,True,PayPal,Mobile App,3.1,False
SALE_000489,CUST_00349,PROD_0997,Collections,Luxury,2238.98,2,2025-07-19,False,Credit Card,Mobile App,4.7,False
SALE_000490,CUST_00067,PROD_2689,Personal,Health,42.56,4,2025-05-08,False,Credit Card,Phone,5.0,False
SALE_000491,CUST_00283,PROD_7925,Hotels,Travel,1081.38,3,2024-09-21,False,PayPal,In-Store,4.9,True
SALE_000492,CUST_00288,PROD_1486,Camera,Electronics,907.82,2,2025-08-08,True,PayPal,In-Store,4.2,True
SALE_000493,CUST_00268,PROD_0997,Collections,Luxury,633.6,1,2025-06-22,False,Debit Card,Online,4.5,True
SALE_000494,CUST_00247,PROD_6961,Utilities,Essentials,30.66,1,2025-07-02,False,Cash,Phone,4.3,True
SALE_000495,CUST_00278,PROD_4412,Jacket,Fashion,177.03,3,2025-02-26,False,Credit Card,Online,4.7,True
SALE_000496,CUST_00385,PROD_9307,Basic Clothing,Essentials,13.86,1,2025-07-07,False,Cash,Mobile App,3.8,False
SALE_000497,CUST_00258,PROD_9766,Games,Entertainment,41.09,2,2025-06-27,True,Cash,Phone,3.6,True
SALE_000498,CUST_00325,PROD_5230,Food,Groceries,58.15,3,2025-06-13,False,Gift Card,In-Store,5.0,True
SALE_000499,CUST_00324,PROD_9255,Car Rental,Travel,677.73,6,2025-08-05,True,Gift Card,Online,5.0,True
SALE_000500,CUST_00191,PROD_3948,Fitness,Health,48.53,2,2025-07-16,False,Credit Card,Online,3.7,True
SALE_000501,CUST_00164,PROD_5230,Food,Groceries,15.18,3,2025-07-28,False,PayPal,Mobile App,4.7,False
SALE_000502,CUST_00475,PROD_2689,Personal,Health,29.73,7,2025-06-16,False,Debit Card,Mobile App,5.0,True
SALE_000503,CUST_00221,PROD_5170,Decor,Home,223.19,3,2025-06-20,False,Debit Card,Online,4.0,True
SALE_000504,CUST_00060,PROD_7637,Movies,Entertainment,36.15,1,2025-05-22,False,Credit Card,Phone,4.1,True
SALE_000505,CUST_00079,PROD_5103,T-Shirt,Fashion,52.39,7,2025-06-11,False,Debit Card,Online,5.0,True
SALE_000506,CUST_00251,PROD_3240,Clearance,Discount,17.43,3,2025-03-24,False,PayPal,Online,4.0,False
SALE_000507,CUST_00365,PROD_3240,Clearance,Discount,37.55,1,2025-06-07,False,PayPal,Mobile App,4.5,False
SALE_000508,CUST_00473,PROD_1670,Beverages,Groceries,18.91,3,2025-05-14,False,Debit Card,Online,4.1,False
SALE_000509,CUST_00087,PROD_5729,Music,Entertainment,20.01,3,2025-07-20,False,PayPal,Phone,4.0,True
SALE_000510,CUST_00269,PROD_1284,Bedding,Home,171.46,4,2025-01-14,True,Gift Card,Online,4.5,False
SALE_000511,CUST_00449,PROD_5228,Organic,Groceries,7.11,2,2025-07-07,True,PayPal,Online,3.3,False
SALE_000512,CUST_00043,PROD_0534,Shoes,Fashion,84.36,2,2025-07-18,False,Gift Card,Phone,4.6,False
SALE_000513,CUST_00357,PROD_8128,Designer,Luxury,1677.67,4,2025-07-09,True,PayPal,In-Store,4.5,True
SALE_000514,CUST_00298,PROD_0534,Shoes,Fashion,203.82,6,2025-07-29,False,PayPal,Mobile App,5.0,True
SALE_000515,CUST_00084,PROD_5103,T-Shirt,Fashion,64.61,3,2025-07-25,False,Gift Card,In-Store,4.9,True
SALE_000516,CUST_00226,PROD_5230,Food,Groceries,28.37,6,2025-07-06,False,Cash,Phone,4.2,True
SALE_000517,CUST_00312,PROD_1670,Beverages,Groceries,53.78,3,2025-05-22,False,Credit Card,Phone,4.8,True
SALE_000518,CUST_00040,PROD_1745,Tablet,Electronics,352.15,2,2025-06-21,False,PayPal,Mobile App,5.0,True
SALE_000519,CUST_00041,PROD_2864,Gaming,Electronics,249.48,4,2025-08-01,False,Gift Card,Online,5.0,False
SALE_000520,CUST_00119,PROD_4458,Furniture,Home,229.26,6,2025-07-30,False,Cash,Online,4.9,True
SALE_000521,CUST_00372,PROD_8417,Exclusive,Luxury,1967.91,3,2025-03-19,False,Cash,Phone,4.9,False
SALE_000522,CUST_00368,PROD_0997,Collections,Luxury,1430.55,2,2025-06-26,False,PayPal,Phone,5.0,True
SALE_000523,CUST_00014,PROD_4930,Jeans,Fashion,52.19,1,2025-07-11,False,Credit Card,In-Store,4.8,False
SALE_000524,CUST_00472,PROD_2689,Personal,Health,18.47,2,2025-07-24,True,Credit Card,Phone,5.0,True
SALE_000525,CUST_00126,PROD_9944,Snacks,Groceries,25.05,3,2025-07-14,False,Credit Card,Mobile App,4.7,False
SALE_000526,CUST_00466,PROD_2864,Gaming,Electronics,218.88,4,2025-04-27,False,PayPal,In-Store,5.0,True
SALE_000527,CUST_00389,PROD_9307,Basic Clothing,Essentials,8.32,3,2025-07-20,False,PayPal,Mobile App,3.4,False
SALE_000528,CUST_00043,PROD_0534,Shoes,Fashion,83.75,1,2025-06-28,False,Gift Card,In-Store,3.8,False
SALE_000529,CUST_00293,PROD_7562,Books,Entertainment,68.53,1,2025-07-23,True,Cash,In-Store,4.9,True
SALE_000530,CUST_00185,PROD_9944,Snacks,Groceries,25.74,3,2025-07-23,False,Cash,In-Store,4.1,True
SALE_000531,CUST_00448,PROD_4230,Frozen,Groceries,11.17,1,2025-07-22,False,PayPal,Phone,2.7,False
SALE_000532,CUST_00122,PROD_7637,Movies,Entertainment,31.65,4,2025-08-02,False,Cash,Phone,4.5,True
SALE_000533,CUST_00265,PROD_7637,Movies,Entertainment,46.31,5,2025-05-05,False,PayPal,Online,3.9,True
SALE_000534,CUST_00122,PROD_0297,Concerts,Entertainment,26.4,1,2025-08-02,False,Credit Card,Mobile App,4.4,False
SALE_000535,CUST_00314,PROD_2689,Personal,Health,105.62,2,2025-05-02,False,Debit Card,In-Store,4.7,True
SALE_000536,CUST_00305,PROD_7925,Hotels,Travel,1735.73,1,2025-05-14,False,Gift Card,Online,4.7,True
SALE_000537,CUST_00474,PROD_6980,Fresh,Groceries,18.98,2,2025-03-20,True,PayPal,Mobile App,3.2,False
SALE_000538,CUST_00245,PROD_4541,Supplements,Health,48.63,2,2025-06-28,False,Gift Card,Phone,3.4,False
SALE_000539,CUST_00082,PROD_7637,Movies,Entertainment,25.55,4,2025-06-02,False,Gift Card,In-Store,4.5,False
SALE_000540,CUST_00092,PROD_0534,Shoes,Fashion,43.58,3,2025-04-02,True,Debit Card,Online,5.0,True
SALE_000541,CUST_00499,PROD_5230,Food,Groceries,20.49,1,2025-05-06,False,Credit Card,Mobile App,4.5,False
SALE_000542,CUST_00436,PROD_0997,Collections,Luxury,248.23,2,2025-07-26,False,Cash,In-Store,4.8,False
SALE_000543,CUST_00288,PROD_7925,Hotels,Travel,1046.31,2,2025-07-31,False,Cash,In-Store,4.7,False
SALE_000544,CUST_00347,PROD_1670,Beverages,Groceries,33.45,5,2025-07-26,False,Gift Card,Phone,4.1,False
SALE_000545,CUST_00031,PROD_7637,Movies,Entertainment,34.53,4,2025-08-04,False,Debit Card,In-Store,4.9,True
SALE_000546,CUST_00352,PROD_7925,Hotels,Travel,1317.4,2,2025-07-28,False,Debit Card,In-Store,4.5,False
SALE_000547,CUST_00333,PROD_6377,Watches,Luxury,1122.45,2,2025-08-04,False,PayPal,In-Store,4.7,True
SALE_000548,CUST_00405,PROD_9944,Snacks,Groceries,6.93,4,2025-08-04,False,Gift Card,Phone,4.1,False
SALE_000549,CUST_00290,PROD_7562,Books,Entertainment,86.53,3,2025-07-07,True,Credit Card,In-Store,4.8,True
SALE_000550,CUST_00458,PROD_0473,Kitchen,Home,127.75,3,2025-07-25,False,Cash,Phone,4.5,True
SALE_000551,CUST_00432,PROD_6961,Utilities,Essentials,14.09,1,2025-07-26,False,Debit Card,In-Store,4.3,True
SALE_000552,CUST_00075,PROD_6961,Utilities,Essentials,31.21,2,2025-07-30,False,Cash,Phone,4.6,True
SALE_000553,CUST_00408,PROD_9896,Generic,Discount,3.39,5,2025-07-15,True,PayPal,Online,4.5,True
SALE_000554,CUST_00217,PROD_4340,Flights,Travel,578.76,4,2025-07-29,False,Credit Card,Online,4.2,True
SALE_000555,CUST_00319,PROD_9246,Appliances,Home,536.63,4,2025-05-05,False,Cash,Online,5.0,True
SALE_000556,CUST_00147,PROD_4930,Jeans,Fashion,34.5,2,2025-07-15,True,Gift Card,In-Store,4.2,False
SALE_000557,CUST_00141,PROD_5103,T-Shirt,Fashion,57.2,2,2025-06-12,False,Debit Card,Online,5.0,True
SALE_000558,CUST_00167,PROD_4930,Jeans,Fashion,40.51,2,2025-07-28,True,PayPal,Mobile App,4.6,False
SALE_000559,CUST_00112,PROD_1745,Tablet,Electronics,352.5,6,2025-07-05,False,Debit Card,In-Store,5.0,False
SALE_000560,CUST_00033,PROD_4930,Jeans,Fashion,66.06,3,2025-07-02,False,Credit Card,Phone,5.0,True
SALE_000561,CUST_00180,PROD_2689,Personal,Health,61.18,2,2025-07-29,True,Credit Card,Mobile App,4.1,False
SALE_000562,CUST_00081,PROD_4930,Jeans,Fashion,46.8,4,2025-05-30,False,Gift Card,Online,5.0,False
SALE_000563,CUST_00066,PROD_1486,Camera,Electronics,411.99,2,2025-07-27,False,Debit Card,Online,5.0,True
SALE_000564,CUST_00466,PROD_9246,Appliances,Home,130.92,2,2025-05-02,False,Gift Card,Phone,4.4,True
SALE_000565,CUST_00332,PROD_4112,Jewelry,Luxury,1761.62,5,2025-06-20,False,Debit Card,Mobile App,4.7,False
SALE_000566,CUST_00010,PROD_5729,Music,Entertainment,23.98,5,2025-06-18,False,PayPal,Phone,4.6,False
SALE_000567,CUST_00232,PROD_6980,Fresh,Groceries,13.13,1,2025-08-03,False,Gift Card,Online,4.8,True
SALE_000568,CUST_00262,PROD_4541,Supplements,Health,53.63,3,2025-02-12,False,PayPal,Online,4.8,True
SALE_000569,CUST_00219,PROD_2689,Personal,Health,59.62,3,2025-06-17,True,PayPal,Phone,4.1,False
SALE_000570,CUST_00288,PROD_5660,Packages,Travel,852.36,4,2025-07-14,False,PayPal,Mobile App,4.9,False
SALE_000571,CUST_00128,PROD_7562,Books,Entertainment,17.38,2,2025-07-11,False,Cash,Phone,4.8,False
SALE_000572,CUST_00250,PROD_1670,Beverages,Groceries,31.17,2,2025-05-03,False,Gift Card,In-Store,4.3,True
SALE_000573,CUST_00279,PROD_8128,Designer,Luxury,1102.71,3,2025-06-17,False,Credit Card,Mobile App,5.0,False
SALE_000574,CUST_00194,PROD_3948,Fitness,Health,69.52,2,2025-07-25,True,Credit Card,In-Store,4.6,True
SALE_000575,CUST_00208,PROD_6980,Fresh,Groceries,26.68,1,2025-06-29,False,Gift Card,In-Store,4.3,True
SALE_000576,CUST_00438,PROD_0972,Bulk,Discount,5.28,3,2025-05-29,False,Debit Card,Online,3.0,False
SALE_000577,CUST_00207,PROD_7244,Garden,Home,168.65,2,2025-06-13,True,PayPal,Online,3.3,False
SALE_000578,CUST_00129,PROD_7562,Books,Entertainment,35.23,4,2025-08-01,False,Debit Card,In-Store,5.0,True
SALE_000579,CUST_00448,PROD_1486,Camera,Electronics,138.63,2,2025-07-11,True,Gift Card,In-Store,4.4,True
SALE_000580,CUST_00243,PROD_5228,Organic,Groceries,17.31,5,2025-06-29,False,Gift Card,Mobile App,4.2,False
SALE_000581,CUST_00012,PROD_0864,Laptop,Electronics,228.78,3,2025-05-01,True,PayPal,Mobile App,4.6,True
SALE_000582,CUST_00400,PROD_4230,Frozen,Groceries,11.23,1,2025-07-10,False,Cash,In-Store,3.3,False
SALE_000583,CUST_00406,PROD_6220,Seasonal,Discount,6.54,1,2025-06-22,False,Cash,Phone,3.2,False
SALE_000584,CUST_00392,PROD_6980,Fresh,Groceries,5.04,4,2025-07-13,True,Gift Card,Online,3.8,False
SALE_000585,CUST_00132,PROD_5729,Music,Entertainment,23.73,4,2025-03-18,False,Gift Card,In-Store,4.7,True
SALE_000586,CUST_00031,PROD_7562,Books,Entertainment,19.51,5,2025-06-22,True,Gift Card,In-Store,5.0,True
SALE_000587,CUST_00163,PROD_0688,Skincare,Health,56.12,1,2025-07-26,False,Credit Card,Mobile App,4.6,False
SALE_000588,CUST_00078,PROD_7637,Movies,Entertainment,27.39,4,2025-06-13,False,Gift Card,Phone,5.0,True
SALE_000589,CUST_00211,PROD_3966,Transportation,Essentials,17.09,3,2025-07-31,False,Gift Card,Phone,4.7,False
SALE_000590,CUST_00386,PROD_3240,Clearance,Discount,3.8,3,2025-07-21,False,Credit Card,Mobile App,4.3,False
SALE_000591,CUST_00068,PROD_4430,Headphones,Electronics,379.36,2,2025-06-09,False,Credit Card,Mobile App,4.0,True
SALE_000592,CUST_00364,PROD_0972,Bulk,Discount,26.43,2,2025-06-15,False,Cash,Mobile App,4.9,False
SALE_000593,CUST_00308,PROD_6061,Insurance,Travel,1187.18,5,2025-08-05,True,Gift Card,Phone,4.7,True
SALE_000594,CUST_00430,PROD_5230,Food,Groceries,9.32,4,2025-07-02,False,Gift Card,Phone,3.9,True
SALE_000595,CUST_00375,PROD_5729,Music,Entertainment,108.14,1,2025-08-07,False,Credit Card,Mobile App,4.1,True
SALE_000596,CUST_00212,PROD_4541,Supplements,Health,32.47,2,2025-07-29,True,Debit Card,Mobile App,5.0,True
SALE_000597,CUST_00237,PROD_3668,Wellness,Health,65.6,4,2025-05-25,False,Gift Card,In-Store,4.7,False
SALE_000598,CUST_00445,PROD_3010,Activities,Travel,205.72,5,2025-06-12,True,Debit Card,Mobile App,4.4,True
SALE_000599,CUST_00129,PROD_4881,Smartphone,Electronics,362.62,1,2025-07-06,False,Debit Card,Mobile App,4.3,True
SALE_000600,CUST_00006,PROD_4412,Jacket,Fashion,66.61,2,2025-07-28,True,Cash,Online,4.1,False
SALE_000601,CUST_00229,PROD_2689,Personal,Health,53.3,3,2025-07-23,False,Debit Card,Mobile App,5.0,True
SALE_000602,CUST_00371,PROD_6061,Insurance,Travel,1404.43,4,2025-07-07,False,Gift Card,Phone,5.0,False
SALE_000603,CUST_00409,PROD_6961,Utilities,Essentials,9.06,3,2025-06-08,False,Credit Card,Online,4.3,True
SALE_000604,CUST_00475,PROD_0688,Skincare,Health,28.49,2,2025-06-19,False,Credit Card,Online,4.4,True
SALE_000605,CUST_00043,PROD_4458,Furniture,Home,238.8,2,2025-06-26,False,Credit Card,Online,4.5,False
SALE_000606,CUST_00489,PROD_7244,Garden,Home,123.01,1,2025-07-31,False,Credit Card,Online,4.1,True
SALE_000607,CUST_00040,PROD_3240,Clearance,Discount,10.11,2,2025-07-19,False,Cash,Online,4.4,False
SALE_000608,CUST_00036,PROD_1745,Tablet,Electronics,271.52,3,2025-07-20,False,Cash,Phone,5.0,True
SALE_000609,CUST_00285,PROD_8417,Exclusive,Luxury,1405.24,1,2025-04-22,False,Cash,In-Store,5.0,False
SALE_000610,CUST_00460,PROD_5230,Food,Groceries,10.89,2,2025-06-11,False,PayPal,In-Store,4.3,False
SALE_000611,CUST_00267,PROD_4541,Supplements,Health,42.0,3,2025-07-12,True,Cash,Phone,4.7,True
SALE_000612,CUST_00398,PROD_6961,Utilities,Essentials,6.16,1,2025-07-03,True,PayPal,Mobile App,4.5,True
SALE_000613,CUST_00411,PROD_0551,Cleaning,Essentials,14.45,3,2025-07-02,False,Debit Card,In-Store,4.6,True
SALE_000614,CUST_00489,PROD_9246,Appliances,Home,134.79,3,2025-03-22,True,Credit Card,Mobile App,3.8,True
SALE_000615,CUST_00393,PROD_2355,Basic,Discount,3.94,3,2025-06-11,True,Credit Card,Online,3.9,False
SALE_000616,CUST_00064,PROD_4541,Supplements,Health,69.8,2,2025-06-23,False,Debit Card,In-Store,5.0,True
SALE_000617,CUST_00026,PROD_7899,Dress,Fashion,76.66,3,2025-03-18,False,Cash,Mobile App,5.0,False
SALE_000618,CUST_00155,PROD_9246,Appliances,Home,269.39,3,2025-07-06,False,PayPal,Mobile App,5.0,True
SALE_000619,CUST_00150,PROD_7637,Movies,Entertainment,21.94,3,2025-07-30,False,Gift Card,Phone,4.0,True
SALE_000620,CUST_00303,PROD_7899,Dress,Fashion,105.98,4,2025-07-31,True,Cash,Phone,4.2,True
SALE_000621,CUST_00078,PROD_7562,Books,Entertainment,28.06,3,2025-06-12,True,PayPal,In-Store,4.6,False
SALE_000622,CUST_00092,PROD_0534,Shoes,Fashion,49.52,2,2025-08-05,False,Debit Card,In-Store,5.0,False
SALE_000623,CUST_00468,PROD_0473,Kitchen,Home,78.57,2,2025-04-13,True,Credit Card,Phone,4.6,False
SALE_000624,CUST_00261,PROD_3948,Fitness,Health,57.34,3,2025-04-22,False,PayPal,Phone,4.5,False
SALE_000625,CUST_00223,PROD_9944,Snacks,Groceries,21.83,4,2025-06-05,False,Debit Card,Phone,3.9,True
SALE_000626,CUST_00224,PROD_0864,Laptop,Electronics,247.59,1,2025-07-04,False,Debit Card,Online,4.1,True
SALE_000627,CUST_00307,PROD_9255,Car Rental,Travel,1698.98,5,2025-08-01,False,Credit Card,Phone,5.0,True
SALE_000628,CUST_00027,PROD_0534,Shoes,Fashion,79.78,2,2025-07-31,False,Credit Card,Online,5.0,True
SALE_000629,CUST_00321,PROD_5228,Organic,Groceries,63.4,2,2025-05-14,False,Debit Card,Phone,5.0,True
SALE_000630,CUST_00342,PROD_3010,Activities,Travel,911.91,1,2025-07-18,True,Debit Card,Mobile App,5.0,False
SALE_000631,CUST_00012,PROD_4881,Smartphone,Electronics,353.13,4,2025-07-29,True,PayPal,In-Store,4.3,True
SALE_000632,CUST_00039,PROD_1745,Tablet,Electronics,606.13,4,2025-06-14,False,PayPal,In-Store,5.0,True
SALE_000633,CUST_00204,PROD_3668,Wellness,Health,48.36,6,2025-05-28,True,Cash,Phone,4.5,True
SALE_000634,CUST_00130,PROD_0864,Laptop,Electronics,389.59,2,2025-06-15,True,PayPal,Phone,2.9,False
SALE_000635,CUST_00469,PROD_2689,Personal,Health,38.1,4,2025-07-09,False,PayPal,In-Store,4.7,True
SALE_000636,CUST_00281,PROD_5660,Packages,Travel,1753.42,1,2025-07-25,False,Credit Card,Online,5.0,True
SALE_000637,CUST_00476,PROD_1670,Beverages,Groceries,10.26,5,2025-06-07,False,Debit Card,Online,4.4,False
SALE_000638,CUST_00178,PROD_8417,Exclusive,Luxury,731.51,4,2025-07-13,False,Debit Card,Mobile App,4.3,True
SALE_000639,CUST_00225,PROD_9896,Generic,Discount,7.13,3,2025-07-22,True,PayPal,Phone,3.9,False
SALE_000640,CUST_00304,PROD_8417,Exclusive,Luxury,1450.5,3,2025-07-08,False,PayPal,Mobile App,5.0,True
SALE_000641,CUST_00383,PROD_5230,Food,Groceries,5.82,2,2025-05-05,False,Credit Card,Online,3.0,False
SALE_000642,CUST_00257,PROD_4541,Supplements,Health,59.15,3,2025-07-15,False,PayPal,Mobile App,4.8,False
SALE_000643,CUST_00130,PROD_1486,Camera,Electronics,516.09,4,2025-07-17,False,Debit Card,Mobile App,4.6,False
SALE_000644,CUST_00070,PROD_0297,Concerts,Entertainment,30.83,3,2025-06-02,True,PayPal,In-Store,3.9,False
SALE_000645,CUST_00105,PROD_0534,Shoes,Fashion,58.45,1,2025-07-21,False,Credit Card,Online,5.0,True
SALE_000646,CUST_00411,PROD_0655,Personal Care,Essentials,12.54,3,2025-07-12,False,Debit Card,Phone,4.0,True
SALE_000647,CUST_00472,PROD_3966,Transportation,Essentials,16.43,4,2025-08-06,False,Credit Card,Online,4.6,False
SALE_000648,CUST_00408,PROD_1602,Overstock,Discount,4.14,4,2025-05-07,False,PayPal,Online,4.0,False
SALE_000649,CUST_00315,PROD_0551,Cleaning,Essentials,85.3,1,2025-06-19,False,Cash,Phone,5.0,False
SALE_000650,CUST_00342,PROD_7925,Hotels,Travel,1483.48,3,2025-07-28,False,Debit Card,Online,4.5,True
SALE_000651,CUST_00374,PROD_5230,Food,Groceries,50.4,3,2025-08-05,False,PayPal,Mobile App,4.0,False
SALE_000652,CUST_00374,PROD_5660,Packages,Travel,1670.24,2,2025-08-01,False,Gift Card,Mobile App,5.0,True
SALE_000653,CUST_00469,PROD_4541,Supplements,Health,49.04,5,2025-02-23,False,PayPal,Online,3.9,True
SALE_000654,CUST_00411,PROD_0655,Personal Care,Essentials,9.14,4,2025-04-20,True,PayPal,Phone,4.2,False
SALE_000655,CUST_00301,PROD_4340,Flights,Travel,1791.05,1,2025-02-16,False,Gift Card,Mobile App,5.0,True
SALE_000656,CUST_00404,PROD_9944,Snacks,Groceries,4.07,3,2025-08-08,True,Credit Card,Online,3.8,True
SALE_000657,CUST_00480,PROD_0473,Kitchen,Home,165.43,3,2025-03-09,True,PayPal,In-Store,4.2,True
SALE_000658,CUST_00406,PROD_1602,Overstock,Discount,4.51,3,2025-06-23,False,Debit Card,Mobile App,4.1,True
SALE_000659,CUST_00114,PROD_4930,Jeans,Fashion,65.5,3,2025-07-16,False,Gift Card,Online,4.8,True
SALE_000660,CUST_00123,PROD_9766,Games,Entertainment,34.72,2,2025-08-04,False,PayPal,In-Store,4.4,True
SALE_000661,CUST_00300,PROD_4541,Supplements,Health,88.74,3,2025-05-31,False,Credit Card,Mobile App,3.7,True
SALE_000662,CUST_00414,PROD_4541,Supplements,Health,24.06,5,2025-06-13,True,Credit Card,Phone,4.6,True
SALE_000663,CUST_00229,PROD_4541,Supplements,Health,54.8,2,2024-12-26,False,Gift Card,Phone,2.9,False
SALE_000664,CUST_00127,PROD_0864,Laptop,Electronics,397.57,2,2025-07-24,True,Cash,Online,4.9,True
SALE_000665,CUST_00117,PROD_0297,Concerts,Entertainment,39.4,1,2025-06-17,False,Cash,Phone,5.0,True
SALE_000666,CUST_00006,PROD_9288,Accessories,Fashion,70.14,3,2025-07-21,True,Credit Card,In-Store,5.0,False
SALE_000667,CUST_00333,PROD_8417,Exclusive,Luxury,1771.61,7,2025-01-13,False,PayPal,Mobile App,4.8,True
SALE_000668,CUST_00264,PROD_1670,Beverages,Groceries,24.82,1,2025-07-09,False,Cash,Mobile App,4.7,True
SALE_000669,CUST_00175,PROD_3668,Wellness,Health,57.9,4,2025-07-18,False,Gift Card,Online,3.7,False
SALE_000670,CUST_00466,PROD_5170,Decor,Home,104.1,2,2025-05-28,False,Cash,Mobile App,4.1,False
SALE_000671,CUST_00274,PROD_1486,Camera,Electronics,341.28,1,2025-04-08,False,Debit Card,Online,4.4,True
SALE_000672,CUST_00106,PROD_6980,Fresh,Groceries,19.04,1,2025-07-26,False,Gift Card,Phone,4.8,False
SALE_000673,CUST_00455,PROD_9944,Snacks,Groceries,8.67,2,2025-06-10,False,Gift Card,Phone,4.2,False
SALE_000674,CUST_00017,PROD_4412,Jacket,Fashion,69.29,3,2025-08-03,False,Debit Card,Mobile App,5.0,True
SALE_000675,CUST_00378,PROD_0972,Bulk,Discount,3.88,1,2025-07-28,True,Credit Card,Phone,4.4,False
SALE_000676,CUST_00424,PROD_1670,Beverages,Groceries,9.22,4,2025-06-01,False,Credit Card,Phone,4.1,True
SALE_000677,CUST_00413,PROD_4112,Jewelry,Luxury,371.72,1,2025-05-26,False,Credit Card,In-Store,4.6,True
SALE_000678,CUST_00318,PROD_4340,Flights,Travel,1423.48,4,2025-07-17,True,PayPal,Phone,4.7,True
SALE_000679,CUST_00421,PROD_7562,Books,Entertainment,11.6,1,2025-07-02,False,PayPal,Mobile App,3.6,False
